"U_mps","temp_C","Exc_value","Pool_stage_ft","Lake_Sak_Upper_RM","spawn_rkm","p_retained","p_conserv","phi0_MR","phi0","lambda"
0.5,22,25,1848,1544.17,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,25,1848,1544.17,2833.449,0.319,0.25,9e-05,2.871e-05,0.98170845690657
0.9,22,25,1848,1544.17,2833.449,0.007,0.001,9e-05,6.3e-07,0.887849442235716
0.5,24,25,1848,1544.17,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,25,1848,1544.17,2833.449,0.73,0.5,9e-05,6.57e-05,1.01550246035831
0.9,24,25,1848,1544.17,2833.449,0.011,0.01,9e-05,9.9e-07,0.896497253135409
0.5,14,10,1850,1555.04,2833.449,0.587,0.5,9e-05,5.283e-05,1.00571432429738
0.7,14,10,1850,1555.04,2833.449,0.004,0.001,9e-05,3.6e-07,0.877567024466953
0.9,14,10,1850,1555.04,2833.449,0,0,9e-05,0,0
0.5,16,10,1850,1555.04,2833.449,0.774,0.75,9e-05,6.966e-05,1.01825166546224
0.7,16,10,1850,1555.04,2833.449,0.006,0.001,9e-05,5.4e-07,0.884973788234061
0.9,16,10,1850,1555.04,2833.449,0,0,9e-05,0,0
0.5,18,10,1850,1555.04,2833.449,0.972,0.95,9e-05,8.748e-05,1.02946905348315
0.7,18,10,1850,1555.04,2833.449,0.014,0.01,9e-05,1.26e-06,0.901259456151398
0.9,18,10,1850,1555.04,2833.449,0,0,9e-05,0,0
0.5,20,10,1850,1555.04,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,20,10,1850,1555.04,2833.449,0.044,0.01,9e-05,3.96e-06,0.925736720916233
0.9,20,10,1850,1555.04,2833.449,0.001,0.001,9e-05,9e-08,0.853629416257195
0.5,22,10,1850,1555.04,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,10,1850,1555.04,2833.449,0.171,0.1,9e-05,1.539e-05,0.96125038343406
0.9,22,10,1850,1555.04,2833.449,0.005,0.001,9e-05,4.5e-07,0.881616250885373
0.5,24,10,1850,1555.04,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,10,1850,1555.04,2833.449,0.433,0.25,9e-05,3.897e-05,0.99316169311055
0.9,24,10,1850,1555.04,2833.449,0.007,0.001,9e-05,6.3e-07,0.887849442235716
0.5,14,5,1853,1562.68,2833.449,0.349,0.25,9e-05,3.141e-05,0.984967533864339
0.7,14,5,1853,1562.68,2833.449,0.003,0.001,9e-05,2.7e-07,0.872436549166302
0.9,14,5,1853,1562.68,2833.449,0,0,9e-05,0,0
0.5,16,5,1853,1562.68,2833.449,0.575,0.5,9e-05,5.175e-05,1.00482272136045
0.7,16,5,1853,1562.68,2833.449,0.005,0.001,9e-05,4.5e-07,0.881616250885373
0.9,16,5,1853,1562.68,2833.449,0,0,9e-05,0,0
0.5,18,5,1853,1562.68,2833.449,0.953,0.95,9e-05,8.577e-05,1.02846344457501
0.7,18,5,1853,1562.68,2833.449,0.009,0.001,9e-05,8.1e-07,0.892615862813534
0.9,18,5,1853,1562.68,2833.449,0,0,9e-05,0,0
0.5,20,5,1853,1562.68,2833.449,0.98,0.95,9e-05,8.82e-05,1.02988850478039
0.7,20,5,1853,1562.68,2833.449,0.026,0.01,9e-05,2.34e-06,0.914055359952042
0.9,20,5,1853,1562.68,2833.449,0,0,9e-05,0,0
0.5,22,5,1853,1562.68,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,5,1853,1562.68,2833.449,0.1,0.05,9e-05,9e-06,0.946044985868297
0.9,22,5,1853,1562.68,2833.449,0.003,0.001,9e-05,2.7e-07,0.872436549166302
0.5,24,5,1853,1562.68,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,5,1853,1562.68,2833.449,0.23,0.1,9e-05,2.07e-05,0.970541789213486
0.9,24,5,1853,1562.68,2833.449,0.006,0.001,9e-05,5.4e-07,0.884973788234061
0.5,14,0,1856,1564.87,2833.449,0.274,0.25,9e-05,2.466e-05,0.976387736522468
0.7,14,0,1856,1564.87,2833.449,0.002,0.001,9e-05,1.8e-07,0.865360733057404
0.9,14,0,1856,1564.87,2833.449,0,0,9e-05,0,0
0.5,16,0,1856,1564.87,2833.449,0.515,0.5,9e-05,4.635e-05,1.00016533202025
0.7,16,0,1856,1564.87,2833.449,0.004,0.001,9e-05,3.6e-07,0.877567024466953
0.9,16,0,1856,1564.87,2833.449,0,0,9e-05,0,0
0.5,18,0,1856,1564.87,2833.449,0.912,0.9,9e-05,8.208e-05,1.02624651118916
0.7,18,0,1856,1564.87,2833.449,0.008,0.001,9e-05,7.2e-07,0.890369463941414
0.9,18,0,1856,1564.87,2833.449,0,0,9e-05,0,0
0.5,20,0,1856,1564.87,2833.449,0.974,0.95,9e-05,8.766e-05,1.02957413387708
0.7,20,0,1856,1564.87,2833.449,0.02,0.01,9e-05,1.8e-06,0.908522269499634
0.9,20,0,1856,1564.87,2833.449,0,0,9e-05,0,0
0.5,22,0,1856,1564.87,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,22,0,1856,1564.87,2833.449,0.071,0.05,9e-05,6.39e-06,0.937206560146715
0.9,22,0,1856,1564.87,2833.449,0.002,0.001,9e-05,1.8e-07,0.865360733057404
0.5,24,0,1856,1564.87,2833.449,1,0.999,9e-05,9e-05,1.03092712495656
0.7,24,0,1856,1564.87,2833.449,0.208,0.1,9e-05,1.872e-05,0.967308963516493
0.9,24,0,1856,1564.87,2833.449,0.005,0.001,9e-05,4.5e-07,0.881616250885373
0.5,14,100,1813,1507.01,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,14,100,1813,1507.01,2833.449,0.105,0.1,9.5e-05,9.975e-06,0.948820598726071
0.9,14,100,1813,1507.01,2833.449,0.003,0.001,9.5e-05,2.85e-07,0.873393447244054
0.5,16,100,1813,1507.01,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,16,100,1813,1507.01,2833.449,0.176,0.1,9.5e-05,1.672e-05,0.963777062841165
0.9,16,100,1813,1507.01,2833.449,0.004,0.001,9.5e-05,3.8e-07,0.878542328237097
0.5,18,100,1813,1507.01,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,18,100,1813,1507.01,2833.449,0.552,0.5,9.5e-05,5.244e-05,1.00539378653954
0.9,18,100,1813,1507.01,2833.449,0.008,0.001,9.5e-05,7.6e-07,0.891397839011336
0.5,20,100,1813,1507.01,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,20,100,1813,1507.01,2833.449,0.819,0.75,9.5e-05,7.7805e-05,1.02359261189722
0.9,20,100,1813,1507.01,2833.449,0.024,0.01,9.5e-05,2.28e-06,0.913499650220601
0.5,22,100,1813,1507.01,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,100,1813,1507.01,2833.449,0.967,0.95,9.5e-05,9.1865e-05,1.03198856702705
0.9,22,100,1813,1507.01,2833.449,0.09,0.05,9.5e-05,8.55e-06,0.94468291349825
0.5,24,100,1813,1507.01,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,100,1813,1507.01,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.9,24,100,1813,1507.01,2833.449,0.222,0.1,9.5e-05,2.109e-05,0.971151694086188
0.5,14,95,1818,1513.37,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,14,95,1818,1513.37,2833.449,0.045,0.01,9.5e-05,4.275e-06,0.927511559266732
0.9,14,95,1818,1513.37,2833.449,0.001,0.001,9.5e-05,9.5e-08,0.854529531383146
0.5,16,95,1818,1513.37,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,16,95,1818,1513.37,2833.449,0.127,0.1,9.5e-05,1.2065e-05,0.954120174523767
0.9,16,95,1818,1513.37,2833.449,0.003,0.001,9.5e-05,2.85e-07,0.873393447244054
0.5,18,95,1818,1513.37,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,18,95,1818,1513.37,2833.449,0.393,0.25,9.5e-05,3.7335e-05,0.991489292221205
0.9,18,95,1818,1513.37,2833.449,0.007,0.001,9.5e-05,6.65e-07,0.888866471943058
0.5,20,95,1818,1513.37,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,20,95,1818,1513.37,2833.449,0.715,0.5,9.5e-05,6.7925e-05,1.01706041189969
0.9,20,95,1818,1513.37,2833.449,0.012,0.01,9.5e-05,1.14e-06,0.899269542809353
0.5,22,95,1818,1513.37,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,95,1818,1513.37,2833.449,0.954,0.95,9.5e-05,9.063e-05,1.03128732878555
0.9,22,95,1818,1513.37,2833.449,0.045,0.01,9.5e-05,4.275e-06,0.927511559266732
0.5,24,95,1818,1513.37,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,95,1818,1513.37,2833.449,0.992,0.99,9.5e-05,9.424e-05,1.03331940283813
0.9,24,95,1818,1513.37,2833.449,0.172,0.1,9.5e-05,1.634e-05,0.963070952170097
0.5,14,90,1822,1516.58,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,14,90,1822,1516.58,2833.449,0.038,0.01,9.5e-05,3.61e-06,0.923618436633482
0.9,14,90,1822,1516.58,2833.449,0,0,9.5e-05,0,0
0.5,16,90,1822,1516.58,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,16,90,1822,1516.58,2833.449,0.103,0.1,9.5e-05,9.785e-06,0.948297032143672
0.9,16,90,1822,1516.58,2833.449,0.003,0.001,9.5e-05,2.85e-07,0.873393447244054
0.5,18,90,1822,1516.58,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,18,90,1822,1516.58,2833.449,0.306,0.25,9.5e-05,2.907e-05,0.982155091085705
0.9,18,90,1822,1516.58,2833.449,0.006,0.001,9.5e-05,5.7e-07,0.88597843772084
0.5,20,90,1822,1516.58,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,20,90,1822,1516.58,2833.449,0.642,0.5,9.5e-05,6.099e-05,1.0120837196742
0.9,20,90,1822,1516.58,2833.449,0.01,0.001,9.5e-05,9.5e-07,0.89569374295809
0.5,22,90,1822,1516.58,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,90,1822,1516.58,2833.449,0.919,0.9,9.5e-05,8.7305e-05,1.02936675215393
0.9,22,90,1822,1516.58,2833.449,0.039,0.01,9.5e-05,3.705e-06,0.924210090647791
0.5,24,90,1822,1516.58,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,90,1822,1516.58,2833.449,0.984,0.95,9.5e-05,9.348e-05,1.03289602697709
0.9,24,90,1822,1516.58,2833.449,0.147,0.1,9.5e-05,1.3965e-05,0.958354097737779
0.5,14,75,1833,1527.4,2833.449,0.975,0.95,9.5e-05,9.2625e-05,1.03241693855896
0.7,14,75,1833,1527.4,2833.449,0.016,0.01,9.5e-05,1.52e-06,0.905044651949126
0.9,14,75,1833,1527.4,2833.449,0,0,9.5e-05,0,0
0.5,16,75,1833,1527.4,2833.449,0.995,0.99,9.5e-05,9.4525e-05,1.03347757349563
0.7,16,75,1833,1527.4,2833.449,0.035,0.01,9.5e-05,3.325e-06,0.921760053649111
0.9,16,75,1833,1527.4,2833.449,0,0,9.5e-05,0,0
0.5,18,75,1833,1527.4,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,18,75,1833,1527.4,2833.449,0.177,0.1,9.5e-05,1.6815e-05,0.963951720397398
0.9,18,75,1833,1527.4,2833.449,0.004,0.001,9.5e-05,3.8e-07,0.878542328237097
0.5,20,75,1833,1527.4,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,20,75,1833,1527.4,2833.449,0.375,0.25,9.5e-05,3.5625e-05,0.989685386899792
0.9,20,75,1833,1527.4,2833.449,0.007,0.001,9.5e-05,6.65e-07,0.888866471943058
0.5,22,75,1833,1527.4,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,75,1833,1527.4,2833.449,0.746,0.5,9.5e-05,7.087e-05,1.01907071811321
0.9,22,75,1833,1527.4,2833.449,0.018,0.01,9.5e-05,1.71e-06,0.907460311591665
0.5,24,75,1833,1527.4,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,75,1833,1527.4,2833.449,0.961,0.95,9.5e-05,9.1295e-05,1.0316657147822
0.9,24,75,1833,1527.4,2833.449,0.047,0.01,9.5e-05,4.465e-06,0.92852942281896
0.5,14,50,1843,1535.89,2833.449,0.956,0.95,9.5e-05,9.082e-05,1.03139562982063
0.7,14,50,1843,1535.89,2833.449,0.009,0.001,9.5e-05,8.55e-07,0.893654763106459
0.9,14,50,1843,1535.89,2833.449,0,0,9.5e-05,0,0
0.5,16,50,1843,1535.89,2833.449,0.974,0.95,9.5e-05,9.253e-05,1.03236352229649
0.7,16,50,1843,1535.89,2833.449,0.017,0.01,9.5e-05,1.615e-06,0.906284112205698
0.9,16,50,1843,1535.89,2833.449,0,0,9.5e-05,0,0
0.5,18,50,1843,1535.89,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,18,50,1843,1535.89,2833.449,0.107,0.1,9.5e-05,1.0165e-05,0.949336393528305
0.9,18,50,1843,1535.89,2833.449,0.003,0.001,9.5e-05,2.85e-07,0.873393447244054
0.5,20,50,1843,1535.89,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,20,50,1843,1535.89,2833.449,0.215,0.1,9.5e-05,2.0425e-05,0.970106685667383
0.9,20,50,1843,1535.89,2833.449,0.005,0.001,9.5e-05,4.75e-07,0.882607164000326
0.5,22,50,1843,1535.89,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,50,1843,1535.89,2833.449,0.544,0.5,9.5e-05,5.168e-05,1.0047645009372
0.9,22,50,1843,1535.89,2833.449,0.009,0.001,9.5e-05,8.55e-07,0.893654763106459
0.5,24,50,1843,1535.89,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,50,1843,1535.89,2833.449,0.874,0.75,9.5e-05,8.303e-05,1.02682357595812
0.9,24,50,1843,1535.89,2833.449,0.029,0.01,9.5e-05,2.755e-06,0.917590827757985
0.5,14,25,1848,1544.17,2833.449,0.832,0.75,9.5e-05,7.904e-05,1.02436915654418
0.7,14,25,1848,1544.17,2833.449,0.007,0.001,9.5e-05,6.65e-07,0.888866471943058
0.9,14,25,1848,1544.17,2833.449,0,0,9.5e-05,0,0
0.5,16,25,1848,1544.17,2833.449,0.955,0.95,9.5e-05,9.0725e-05,1.03134149844331
0.7,16,25,1848,1544.17,2833.449,0.009,0.001,9.5e-05,8.55e-07,0.893654763106459
0.9,16,25,1848,1544.17,2833.449,0,0,9.5e-05,0,0
0.5,18,25,1848,1544.17,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,18,25,1848,1544.17,2833.449,0.04,0.01,9.5e-05,3.8e-06,0.924788972646504
0.9,18,25,1848,1544.17,2833.449,0,0,9.5e-05,0,0
0.5,20,25,1848,1544.17,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,20,25,1848,1544.17,2833.449,0.142,0.1,9.5e-05,1.349e-05,0.957338971504532
0.9,20,25,1848,1544.17,2833.449,0.004,0.001,9.5e-05,3.8e-07,0.878542328237097
0.5,22,25,1848,1544.17,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,25,1848,1544.17,2833.449,0.319,0.25,9.5e-05,3.0305e-05,0.983658402151273
0.9,22,25,1848,1544.17,2833.449,0.007,0.001,9.5e-05,6.65e-07,0.888866471943058
0.5,24,25,1848,1544.17,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,25,1848,1544.17,2833.449,0.73,0.5,9.5e-05,6.935e-05,1.0180402914842
0.9,24,25,1848,1544.17,2833.449,0.011,0.01,9.5e-05,1.045e-06,0.89755530843361
0.5,14,10,1850,1555.04,2833.449,0.587,0.5,9.5e-05,5.5765e-05,1.00807688911679
0.7,14,10,1850,1555.04,2833.449,0.004,0.001,9.5e-05,3.8e-07,0.878542328237097
0.9,14,10,1850,1555.04,2833.449,0,0,9.5e-05,0,0
0.5,16,10,1850,1555.04,2833.449,0.774,0.75,9.5e-05,7.353e-05,1.02083884084753
0.7,16,10,1850,1555.04,2833.449,0.006,0.001,9.5e-05,5.7e-07,0.88597843772084
0.9,16,10,1850,1555.04,2833.449,0,0,9.5e-05,0,0
0.5,18,10,1850,1555.04,2833.449,0.972,0.95,9.5e-05,9.234e-05,1.03225657850162
0.7,18,10,1850,1555.04,2833.449,0.014,0.01,9.5e-05,1.33e-06,0.902342814023273
0.9,18,10,1850,1555.04,2833.449,0,0,9.5e-05,0,0
0.5,20,10,1850,1555.04,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,20,10,1850,1555.04,2833.449,0.044,0.01,9.5e-05,4.18e-06,0.926988261358867
0.9,20,10,1850,1555.04,2833.449,0.001,0.001,9.5e-05,9.5e-08,0.854529531383146
0.5,22,10,1850,1555.04,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,10,1850,1555.04,2833.449,0.171,0.1,9.5e-05,1.6245e-05,0.962892514140324
0.9,22,10,1850,1555.04,2833.449,0.005,0.001,9.5e-05,4.75e-07,0.882607164000326
0.5,24,10,1850,1555.04,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,10,1850,1555.04,2833.449,0.433,0.25,9.5e-05,4.1135e-05,0.995303797543408
0.9,24,10,1850,1555.04,2833.449,0.007,0.001,9.5e-05,6.65e-07,0.888866471943058
0.5,14,5,1853,1562.68,2833.449,0.349,0.25,9.5e-05,3.3155e-05,0.986970998356451
0.7,14,5,1853,1562.68,2833.449,0.003,0.001,9.5e-05,2.85e-07,0.873393447244054
0.9,14,5,1853,1562.68,2833.449,0,0,9.5e-05,0,0
0.5,16,5,1853,1562.68,2833.449,0.575,0.5,9.5e-05,5.4625e-05,1.00716941216647
0.7,16,5,1853,1562.68,2833.449,0.005,0.001,9.5e-05,4.75e-07,0.882607164000326
0.9,16,5,1853,1562.68,2833.449,0,0,9.5e-05,0,0
0.5,18,5,1853,1562.68,2833.449,0.953,0.95,9.5e-05,9.0535e-05,1.0312331207818
0.7,18,5,1853,1562.68,2833.449,0.009,0.001,9.5e-05,8.55e-07,0.893654763106459
0.9,18,5,1853,1562.68,2833.449,0,0,9.5e-05,0,0
0.5,20,5,1853,1562.68,2833.449,0.98,0.95,9.5e-05,9.31e-05,1.03268346599625
0.7,20,5,1853,1562.68,2833.449,0.026,0.01,9.5e-05,2.47e-06,0.915217914259219
0.9,20,5,1853,1562.68,2833.449,0,0,9.5e-05,0,0
0.5,22,5,1853,1562.68,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,5,1853,1562.68,2833.449,0.1,0.05,9.5e-05,9.5e-06,0.947496478642351
0.9,22,5,1853,1562.68,2833.449,0.003,0.001,9.5e-05,2.85e-07,0.873393447244054
0.5,24,5,1853,1562.68,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,5,1853,1562.68,2833.449,0.23,0.1,9.5e-05,2.185e-05,0.972317102484783
0.9,24,5,1853,1562.68,2833.449,0.006,0.001,9.5e-05,5.7e-07,0.88597843772084
0.5,14,0,1856,1564.87,2833.449,0.274,0.25,9.5e-05,2.603e-05,0.978252666097354
0.7,14,0,1856,1564.87,2833.449,0.002,0.001,9.5e-05,1.9e-07,0.86629447685422
0.9,14,0,1856,1564.87,2833.449,0,0,9.5e-05,0,0
0.5,16,0,1856,1564.87,2833.449,0.515,0.5,9.5e-05,4.8925e-05,1.00242954404287
0.7,16,0,1856,1564.87,2833.449,0.004,0.001,9.5e-05,3.8e-07,0.878542328237097
0.9,16,0,1856,1564.87,2833.449,0,0,9.5e-05,0,0
0.5,18,0,1856,1564.87,2833.449,0.912,0.9,9.5e-05,8.664e-05,1.02897674171641
0.7,18,0,1856,1564.87,2833.449,0.008,0.001,9.5e-05,7.6e-07,0.891397839011336
0.9,18,0,1856,1564.87,2833.449,0,0,9.5e-05,0,0
0.5,20,0,1856,1564.87,2833.449,0.974,0.95,9.5e-05,9.253e-05,1.03236352229649
0.7,20,0,1856,1564.87,2833.449,0.02,0.01,9.5e-05,1.9e-06,0.909648432524461
0.9,20,0,1856,1564.87,2833.449,0,0,9.5e-05,0,0
0.5,22,0,1856,1564.87,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,22,0,1856,1564.87,2833.449,0.071,0.05,9.5e-05,6.745e-06,0.93856350898959
0.9,22,0,1856,1564.87,2833.449,0.002,0.001,9.5e-05,1.9e-07,0.86629447685422
0.5,24,0,1856,1564.87,2833.449,1,0.999,9.5e-05,9.5e-05,1.03374047598434
0.7,24,0,1856,1564.87,2833.449,0.208,0.1,9.5e-05,1.976e-05,0.969036590738367
0.9,24,0,1856,1564.87,2833.449,0.005,0.001,9.5e-05,4.75e-07,0.882607164000326
0.5,14,100,1813,1507.01,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,14,100,1813,1507.01,2833.449,0.105,0.1,1e-04,1.05e-05,0.950227709855525
0.9,14,100,1813,1507.01,2833.449,0.003,0.001,1e-04,3e-07,0.874304322665422
0.5,16,100,1813,1507.01,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,16,100,1813,1507.01,2833.449,0.176,0.1,1e-04,1.76e-05,0.96536759980974
0.9,16,100,1813,1507.01,2833.449,0.004,0.001,1e-04,4e-07,0.879470983726175
0.5,18,100,1813,1507.01,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,18,100,1813,1507.01,2833.449,0.552,0.5,1e-04,5.52e-05,1.0076287074218
0.9,18,100,1813,1507.01,2833.449,0.008,0.001,1e-04,8e-07,0.892377859743762
0.5,20,100,1813,1507.01,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,20,100,1813,1507.01,2833.449,0.819,0.75,1e-04,8.19e-05,1.02613666689925
0.9,20,100,1813,1507.01,2833.449,0.024,0.01,1e-04,2.4e-06,0.914598749916039
0.5,22,100,1813,1507.01,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,22,100,1813,1507.01,2833.449,0.967,0.95,1e-04,9.67e-05,1.03467416596972
0.9,22,100,1813,1507.01,2833.449,0.09,0.05,1e-04,9e-06,0.946044985868297
0.5,24,100,1813,1507.01,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,24,100,1813,1507.01,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.9,24,100,1813,1507.01,2833.449,0.222,0.1,1e-04,2.22e-05,0.97284395428522
0.5,14,95,1818,1513.37,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,14,95,1818,1513.37,2833.449,0.045,0.01,1e-04,4.5e-06,0.928712937141823
0.9,14,95,1818,1513.37,2833.449,0.001,0.001,1e-04,1e-07,0.855385681462257
0.5,16,95,1818,1513.37,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,16,95,1818,1513.37,2833.449,0.127,0.1,1e-04,1.27e-05,0.955588620527262
0.9,16,95,1818,1513.37,2833.449,0.003,0.001,1e-04,3e-07,0.874304322665422
0.5,18,95,1818,1513.37,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,18,95,1818,1513.37,2833.449,0.393,0.25,1e-04,3.93e-05,0.993493377441662
0.9,18,95,1818,1513.37,2833.449,0.007,0.001,1e-04,7e-07,0.889835500710607
0.5,20,95,1818,1513.37,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,20,95,1818,1513.37,2833.449,0.715,0.5,1e-04,7.15e-05,1.01949345657133
0.9,20,95,1818,1513.37,2833.449,0.012,0.01,1e-04,1.2e-06,0.900286910050728
0.5,22,95,1818,1513.37,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,22,95,1818,1513.37,2833.449,0.954,0.95,1e-04,9.54e-05,1.03396117866611
0.9,22,95,1818,1513.37,2833.449,0.045,0.01,1e-04,4.5e-06,0.928712937141823
0.5,24,95,1818,1513.37,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,24,95,1818,1513.37,2833.449,0.992,0.99,1e-04,9.92e-05,1.03602725593067
0.9,24,95,1818,1513.37,2833.449,0.172,0.1,1e-04,1.72e-05,0.964652123104557
0.5,14,90,1822,1516.58,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,14,90,1822,1516.58,2833.449,0.038,0.01,1e-04,3.8e-06,0.924788972646504
0.9,14,90,1822,1516.58,2833.449,0,0,1e-04,0,0
0.5,16,90,1822,1516.58,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,16,90,1822,1516.58,2833.449,0.103,0.1,1e-04,1.03e-05,0.94969830597621
0.9,16,90,1822,1516.58,2833.449,0.003,0.001,1e-04,3e-07,0.874304322665422
0.5,18,90,1822,1516.58,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,18,90,1822,1516.58,2833.449,0.306,0.25,1e-04,3.06e-05,0.984011120230022
0.9,18,90,1822,1516.58,2833.449,0.006,0.001,1e-04,6e-07,0.886935478655574
0.5,20,90,1822,1516.58,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,20,90,1822,1516.58,2833.449,0.642,0.5,1e-04,6.42e-05,1.01443207049791
0.9,20,90,1822,1516.58,2833.449,0.01,0.001,1e-04,1e-06,0.896693524473098
0.5,22,90,1822,1516.58,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,22,90,1822,1516.58,2833.449,0.919,0.9,1e-04,9.19e-05,1.03200834714596
0.9,22,90,1822,1516.58,2833.449,0.039,0.01,1e-04,3.9e-06,0.925385188459056
0.5,24,90,1822,1516.58,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,24,90,1822,1516.58,2833.449,0.984,0.95,1e-04,9.84e-05,1.03559680676262
0.9,24,90,1822,1516.58,2833.449,0.147,0.1,1e-04,1.47e-05,0.959874459137811
0.5,14,75,1833,1527.4,2833.449,0.975,0.95,1e-04,9.75e-05,1.03510970705278
0.7,14,75,1833,1527.4,2833.449,0.016,0.01,1e-04,1.6e-06,0.906092799604231
0.9,14,75,1833,1527.4,2833.449,0,0,1e-04,0,0
0.5,16,75,1833,1527.4,2833.449,0.995,0.99,1e-04,9.95e-05,1.0361880675773
0.7,16,75,1833,1527.4,2833.449,0.035,0.01,1e-04,3.5e-06,0.922916547104954
0.9,16,75,1833,1527.4,2833.449,0,0,1e-04,0,0
0.5,18,75,1833,1527.4,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,18,75,1833,1527.4,2833.449,0.177,0.1,1e-04,1.77e-05,0.965544584441161
0.9,18,75,1833,1527.4,2833.449,0.004,0.001,1e-04,4e-07,0.879470983726175
0.5,20,75,1833,1527.4,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,20,75,1833,1527.4,2833.449,0.375,0.25,1e-04,3.75e-05,0.991660321472399
0.9,20,75,1833,1527.4,2833.449,0.007,0.001,1e-04,7e-07,0.889835500710607
0.5,22,75,1833,1527.4,2833.449,1,0.999,1e-04,1e-04,1.03645535787693
0.7,22,75,1833,1527.4,2833.449,0.746,0.5,1e-04,7.46e-05,1.02153796960332
0.9,22,75,1833,1527.4,2833.449,0.018,0.01,1e-04,1.8e-06,0.908522269499635
